gene_id	trans_id	gene_name	transcript_name	gene_type	transcript_type
ENSG00000197841.15	ENST00000459757.6	ZNF181	ZNF181-203	protein_coding	protein_coding
ENSG00000153896.19	ENST00000329285.13	ZNF599	ZNF599-201	protein_coding	protein_coding
ENSG00000153896.19	ENST00000673678.1	ZNF599	ZNF599-205	protein_coding	nonsense_mediated_decay
ENSG00000153896.19	ENST00000587354.6	ZNF599	ZNF599-202	protein_coding	protein_coding
ENSG00000153896.19	ENST00000673783.1	ZNF599	ZNF599-206	protein_coding	nonsense_mediated_decay
ENSG00000153896.19	ENST00000588760.1	ZNF599	ZNF599-203	protein_coding	protein_coding
ENSG00000267767.3	ENST00000590963.1	LINC01801	LINC01801-202	lncRNA	lncRNA
ENSG00000261754.2	ENST00000561778.2	ENSG00000261754	ENST00000561778	lncRNA	lncRNA
ENSG00000269086.3	ENST00000600348.2	LINC02965	LINC02965-201	lncRNA	lncRNA
ENSG00000269086.3	ENST00000659696.1	LINC02965	LINC02965-205	lncRNA	lncRNA
ENSG00000269086.3	ENST00000670999.1	LINC02965	LINC02965-213	lncRNA	lncRNA
ENSG00000269086.3	ENST00000668481.1	LINC02965	LINC02965-209	lncRNA	lncRNA
ENSG00000269086.3	ENST00000601776.2	LINC02965	LINC02965-202	lncRNA	lncRNA
ENSG00000269086.3	ENST00000668799.1	LINC02965	LINC02965-210	lncRNA	lncRNA
ENSG00000269086.3	ENST00000661037.1	LINC02965	LINC02965-206	lncRNA	lncRNA
ENSG00000269086.3	ENST00000668999.1	LINC02965	LINC02965-211	lncRNA	lncRNA
ENSG00000269086.3	ENST00000666368.1	LINC02965	LINC02965-208	lncRNA	lncRNA
ENSG00000269086.3	ENST00000669819.1	LINC02965	LINC02965-212	lncRNA	lncRNA
ENSG00000271109.2	ENST00000657506.1	LINC03049	LINC03049-205	lncRNA	lncRNA
ENSG00000271109.2	ENST00000665881.1	LINC03049	LINC03049-208	lncRNA	lncRNA
ENSG00000271171.3	ENST00000653476.1	LINC00904	LINC00904-205	lncRNA	lncRNA
ENSG00000271171.3	ENST00000657508.1	LINC00904	LINC00904-206	lncRNA	lncRNA
ENSG00000271171.3	ENST00000658624.1	LINC00904	LINC00904-208	lncRNA	lncRNA
ENSG00000271171.3	ENST00000668349.1	LINC00904	LINC00904-214	lncRNA	lncRNA
ENSG00000271171.3	ENST00000657878.1	LINC00904	LINC00904-207	lncRNA	lncRNA
ENSG00000271171.3	ENST00000667778.1	LINC00904	LINC00904-212	lncRNA	lncRNA
ENSG00000271171.3	ENST00000603717.2	LINC00904	LINC00904-201	lncRNA	lncRNA
ENSG00000269037.1	ENST00000595783.1	LINC01838	LINC01838-201	lncRNA	lncRNA
ENSG00000270876.3	ENST00000703432.1	ZNF30-AS1	ZNF30-AS1-202	lncRNA	lncRNA
ENSG00000270876.3	ENST00000604333.2	ZNF30-AS1	ZNF30-AS1-201	lncRNA	lncRNA
ENSG00000168661.15	ENST00000303586.11	ZNF30	ZNF30-201	protein_coding	protein_coding
ENSG00000168661.15	ENST00000601142.2	ZNF30	ZNF30-204	protein_coding	protein_coding
ENSG00000168661.15	ENST00000439785.5	ZNF30	ZNF30-202	protein_coding	protein_coding
ENSG00000168661.15	ENST00000601957.5	ZNF30	ZNF30-206	protein_coding	protein_coding
ENSG00000180884.10	ENST00000404801.2	ZNF792	ZNF792-201	protein_coding	protein_coding
ENSG00000180884.10	ENST00000605484.1	ZNF792	ZNF792-202	protein_coding	protein_coding
ENSG00000089351.15	ENST00000599564.5	GRAMD1A	GRAMD1A-211	protein_coding	protein_coding
ENSG00000089351.15	ENST00000317991.10	GRAMD1A	GRAMD1A-201	protein_coding	protein_coding
ENSG00000089351.15	ENST00000600231.5	GRAMD1A	GRAMD1A-212	protein_coding	nonsense_mediated_decay
ENSG00000089351.15	ENST00000680623.1	GRAMD1A	GRAMD1A-215	protein_coding	protein_coding
ENSG00000089351.15	ENST00000411896.6	GRAMD1A	GRAMD1A-202	protein_coding	protein_coding
ENSG00000089351.15	ENST00000424536.2	GRAMD1A	GRAMD1A-203	protein_coding	protein_coding
ENSG00000269303.1	ENST00000600959.1	GRAMD1A-AS1	GRAMD1A-AS1-201	lncRNA	lncRNA
ENSG00000271032.1	ENST00000605640.1	ENSG00000271032	ENST00000605640	lncRNA	lncRNA
ENSG00000105711.14	ENST00000415950.5	SCN1B	SCN1B-202	protein_coding	protein_coding
ENSG00000105711.14	ENST00000262631.11	SCN1B	SCN1B-201	protein_coding	protein_coding
ENSG00000105711.14	ENST00000638536.1	SCN1B	SCN1B-206	protein_coding	protein_coding
ENSG00000105711.14	ENST00000595652.5	SCN1B	SCN1B-203	protein_coding	protein_coding
ENSG00000105711.14	ENST00000640135.1	SCN1B	SCN1B-208	protein_coding	protein_coding
ENSG00000105711.14	ENST00000596348.2	SCN1B	SCN1B-204	protein_coding	protein_coding
ENSG00000105711.14	ENST00000676410.1	SCN1B	SCN1B-210	protein_coding	nonsense_mediated_decay
ENSG00000105711.14	ENST00000675741.1	SCN1B	SCN1B-209	protein_coding	protein_coding
ENSG00000105707.15	ENST00000262626.6	HPN	HPN-201	protein_coding	protein_coding
ENSG00000105707.15	ENST00000392226.5	HPN	HPN-202	protein_coding	protein_coding
ENSG00000105707.15	ENST00000672452.2	HPN	HPN-210	protein_coding	protein_coding
ENSG00000105707.15	ENST00000673426.1	HPN	HPN-211	protein_coding	protein_coding
ENSG00000105707.15	ENST00000597419.1	HPN	HPN-206	protein_coding	protein_coding
ENSG00000227392.3	ENST00000666194.1	HPN-AS1	HPN-AS1-203	lncRNA	lncRNA
ENSG00000227392.3	ENST00000392227.2	HPN-AS1	HPN-AS1-201	lncRNA	lncRNA
ENSG00000179066.8	ENST00000648691.1	ENSG00000179066	ENST00000648691	lncRNA	lncRNA
ENSG00000179066.8	ENST00000650457.1	ENSG00000179066	ENST00000650457	lncRNA	lncRNA
ENSG00000285526.1	ENST00000648240.1	ENSG00000285526	ENST00000648240	protein_coding	protein_coding
ENSG00000089356.19	ENST00000604404.6	FXYD3	FXYD3-208	protein_coding	protein_coding
ENSG00000089356.19	ENST00000435734.6	FXYD3	FXYD3-203	protein_coding	protein_coding
ENSG00000089356.19	ENST00000603181.5	FXYD3	FXYD3-204	protein_coding	protein_coding
ENSG00000089356.19	ENST00000604255.5	FXYD3	FXYD3-207	protein_coding	protein_coding
ENSG00000089356.19	ENST00000344013.10	FXYD3	FXYD3-201	protein_coding	protein_coding
ENSG00000089356.19	ENST00000346446.9	FXYD3	FXYD3-202	protein_coding	protein_coding
ENSG00000089356.19	ENST00000603449.5	FXYD3	FXYD3-205	protein_coding	protein_coding
ENSG00000089356.19	ENST00000605550.5	FXYD3	FXYD3-212	protein_coding	protein_coding
ENSG00000089356.19	ENST00000604804.5	FXYD3	FXYD3-211	protein_coding	protein_coding
ENSG00000089356.19	ENST00000605552.5	FXYD3	FXYD3-213	protein_coding	protein_coding
ENSG00000089356.19	ENST00000603524.5	FXYD3	FXYD3-206	protein_coding	protein_coding
ENSG00000089356.19	ENST00000604621.5	FXYD3	FXYD3-210	protein_coding	protein_coding
ENSG00000089356.19	ENST00000605677.1	FXYD3	FXYD3-214	protein_coding	protein_coding
ENSG00000153902.14	ENST00000310123.8	LGI4	LGI4-201	protein_coding	protein_coding
ENSG00000153902.14	ENST00000392225.7	LGI4	LGI4-202	protein_coding	protein_coding
ENSG00000153902.14	ENST00000591633.2	LGI4	LGI4-206	protein_coding	protein_coding
ENSG00000266964.6	ENST00000351325.9	FXYD1	FXYD1-201	protein_coding	protein_coding
ENSG00000266964.6	ENST00000612146.4	FXYD1	FXYD1-211	protein_coding	protein_coding
ENSG00000266964.6	ENST00000589209.5	FXYD1	FXYD1-208	protein_coding	protein_coding
ENSG00000266964.6	ENST00000455515.6	FXYD1	FXYD1-202	protein_coding	protein_coding
ENSG00000266964.6	ENST00000588715.5	FXYD1	FXYD1-206	protein_coding	protein_coding
ENSG00000266964.6	ENST00000588607.5	FXYD1	FXYD1-205	protein_coding	protein_coding
ENSG00000266964.6	ENST00000588081.5	FXYD1	FXYD1-204	protein_coding	protein_coding
ENSG00000221857.7	ENST00000586871.5	ENSG00000221857	ENST00000586871	lncRNA	lncRNA
ENSG00000221946.8	ENST00000586063.5	FXYD7	FXYD7-203	protein_coding	protein_coding
ENSG00000221946.8	ENST00000270310.7	FXYD7	FXYD7-201	protein_coding	protein_coding
ENSG00000221946.8	ENST00000588265.1	FXYD7	FXYD7-204	protein_coding	protein_coding
ENSG00000089327.15	ENST00000392218.6	FXYD5	FXYD5-203	protein_coding	protein_coding
ENSG00000089327.15	ENST00000543307.5	FXYD5	FXYD5-208	protein_coding	protein_coding
ENSG00000089327.15	ENST00000392219.7	FXYD5	FXYD5-204	protein_coding	protein_coding
ENSG00000089327.15	ENST00000592290.5	FXYD5	FXYD5-213	protein_coding	nonsense_mediated_decay
ENSG00000089327.15	ENST00000541435.6	FXYD5	FXYD5-207	protein_coding	protein_coding
ENSG00000089327.15	ENST00000590686.5	FXYD5	FXYD5-211	protein_coding	protein_coding
ENSG00000089327.15	ENST00000496493.5	FXYD5	FXYD5-206	protein_coding	nonsense_mediated_decay
ENSG00000089327.15	ENST00000342879.7	FXYD5	FXYD5-201	protein_coding	protein_coding
ENSG00000089327.15	ENST00000588699.5	FXYD5	FXYD5-210	protein_coding	protein_coding
ENSG00000089327.15	ENST00000423817.7	FXYD5	FXYD5-205	protein_coding	protein_coding
ENSG00000089327.15	ENST00000392217.3	FXYD5	FXYD5-202	protein_coding	protein_coding
ENSG00000177558.4	ENST00000324675.4	FAM187B	FAM187B-201	protein_coding	protein_coding
ENSG00000105699.17	ENST00000602122.5	LSR	LSR-212	protein_coding	protein_coding
ENSG00000105699.17	ENST00000621372.4	LSR	LSR-214	protein_coding	protein_coding
ENSG00000105699.17	ENST00000361790.7	LSR	LSR-204	protein_coding	protein_coding
ENSG00000105699.17	ENST00000360798.7	LSR	LSR-203	protein_coding	protein_coding
ENSG00000105699.17	ENST00000354900.7	LSR	LSR-202	protein_coding	protein_coding
ENSG00000105699.17	ENST00000347609.8	LSR	LSR-201	protein_coding	protein_coding
ENSG00000105699.17	ENST00000427250.5	LSR	LSR-205	protein_coding	protein_coding
ENSG00000105699.17	ENST00000605618.6	LSR	LSR-213	protein_coding	protein_coding
ENSG00000271366.1	ENST00000604161.1	ENSG00000271366	ENST00000604161	lncRNA	lncRNA
ENSG00000268947.1	ENST00000602262.1	ENSG00000268947	ENST00000602262	lncRNA	lncRNA
ENSG00000288942.1	ENST00000685454.1	ENSG00000288942	ENST00000685454	lncRNA	lncRNA
ENSG00000105698.16	ENST00000222305.8	USF2	USF2-201	protein_coding	protein_coding
ENSG00000105698.16	ENST00000343550.9	USF2	USF2-202	protein_coding	protein_coding
ENSG00000105698.16	ENST00000595068.5	USF2	USF2-207	protein_coding	protein_coding
ENSG00000105698.16	ENST00000379134.7	USF2	USF2-203	protein_coding	protein_coding
ENSG00000105698.16	ENST00000602164.5	USF2	USF2-215	protein_coding	nonsense_mediated_decay
ENSG00000105698.16	ENST00000594064.5	USF2	USF2-205	protein_coding	protein_coding
ENSG00000105698.16	ENST00000597671.5	USF2	USF2-209	protein_coding	nonsense_mediated_decay
ENSG00000105697.9	ENST00000598398.5	HAMP	HAMP-203	protein_coding	protein_coding
ENSG00000105697.9	ENST00000222304.5	HAMP	HAMP-201	protein_coding	protein_coding
ENSG00000105695.15	ENST00000361922.8	MAG	MAG-201	protein_coding	protein_coding
ENSG00000105695.15	ENST00000597035.5	MAG	MAG-206	protein_coding	protein_coding
ENSG00000105695.15	ENST00000537831.2	MAG	MAG-203	protein_coding	protein_coding
ENSG00000105695.15	ENST00000392213.8	MAG	MAG-202	protein_coding	protein_coding
ENSG00000289845.1	ENST00000700969.1	ENSG00000289845	ENST00000700969	lncRNA	lncRNA
ENSG00000012124.17	ENST00000599717.5	CD22	CD22-221	protein_coding	nonsense_mediated_decay
ENSG00000012124.17	ENST00000341773.10	CD22	CD22-202	protein_coding	protein_coding
ENSG00000012124.17	ENST00000601769.5	CD22	CD22-231	protein_coding	nonsense_mediated_decay
ENSG00000012124.17	ENST00000536635.6	CD22	CD22-204	protein_coding	protein_coding
ENSG00000012124.17	ENST00000085219.10	CD22	CD22-201	protein_coding	protein_coding
ENSG00000012124.17	ENST00000544992.6	CD22	CD22-205	protein_coding	protein_coding
ENSG00000012124.17	ENST00000419549.6	CD22	CD22-203	protein_coding	protein_coding
ENSG00000012124.17	ENST00000594250.5	CD22	CD22-209	protein_coding	protein_coding
ENSG00000012124.17	ENST00000594349.1	CD22	CD22-210	protein_coding	nonsense_mediated_decay
ENSG00000012124.17	ENST00000594125.1	CD22	CD22-208	protein_coding	nonsense_mediated_decay
ENSG00000269553.1	ENST00000597110.1	ENSG00000269553	ENST00000597110	lncRNA	lncRNA
ENSG00000126266.4	ENST00000246553.4	FFAR1	FFAR1-201	protein_coding	protein_coding
ENSG00000185897.7	ENST00000327809.5	FFAR3	FFAR3-201	protein_coding	protein_coding
ENSG00000185897.7	ENST00000594310.1	FFAR3	FFAR3-202	protein_coding	protein_coding
ENSG00000126251.7	ENST00000454971.3	GPR42	GPR42-201	protein_coding	protein_coding
ENSG00000126251.7	ENST00000597214.1	GPR42	GPR42-202	protein_coding	protein_coding
ENSG00000205786.8	ENST00000602653.5	LINC01531	LINC01531-206	lncRNA	lncRNA
ENSG00000205786.8	ENST00000536898.5	LINC01531	LINC01531-202	lncRNA	lncRNA
ENSG00000233214.1	ENST00000413796.1	ENSG00000233214	ENST00000413796	lncRNA	lncRNA
ENSG00000232680.2	ENST00000428426.2	ENSG00000232680	ENST00000428426	lncRNA	lncRNA
ENSG00000288731.1	ENST00000693316.1	ENSG00000288731	ENST00000693316	lncRNA	lncRNA
ENSG00000289246.2	ENST00000688742.2	ENSG00000289246	ENST00000688742	lncRNA	lncRNA
ENSG00000126262.5	ENST00000599180.3	FFAR2	FFAR2-202	protein_coding	protein_coding
ENSG00000126262.5	ENST00000246549.2	FFAR2	FFAR2-201	protein_coding	protein_coding
ENSG00000188508.11	ENST00000338897.4	KRTDAP	KRTDAP-201	protein_coding	protein_coding
ENSG00000188508.11	ENST00000484218.6	KRTDAP	KRTDAP-203	protein_coding	protein_coding
ENSG00000161249.21	ENST00000408915.6	DMKN	DMKN-204	protein_coding	protein_coding
ENSG00000161249.21	ENST00000460327.5	DMKN	DMKN-218	protein_coding	nonsense_mediated_decay
ENSG00000161249.21	ENST00000402589.6	DMKN	DMKN-203	protein_coding	protein_coding
ENSG00000161249.21	ENST00000462721.5	DMKN	DMKN-222	protein_coding	nonsense_mediated_decay
ENSG00000161249.21	ENST00000339686.8	DMKN	DMKN-201	protein_coding	protein_coding
ENSG00000161249.21	ENST00000488762.5	DMKN	DMKN-252	protein_coding	nonsense_mediated_decay
ENSG00000161249.21	ENST00000490622.5	DMKN	DMKN-255	protein_coding	nonsense_mediated_decay
ENSG00000161249.21	ENST00000436012.5	DMKN	DMKN-211	protein_coding	protein_coding
ENSG00000161249.21	ENST00000467532.5	DMKN	DMKN-228	protein_coding	nonsense_mediated_decay
ENSG00000161249.21	ENST00000414866.6	DMKN	DMKN-205	protein_coding	protein_coding
ENSG00000161249.21	ENST00000480502.5	DMKN	DMKN-244	protein_coding	protein_coding
ENSG00000161249.21	ENST00000467637.5	DMKN	DMKN-229	protein_coding	protein_coding
ENSG00000161249.21	ENST00000429837.5	DMKN	DMKN-209	protein_coding	protein_coding
ENSG00000161249.21	ENST00000419602.5	DMKN	DMKN-207	protein_coding	protein_coding
ENSG00000161249.21	ENST00000443640.5	DMKN	DMKN-212	protein_coding	protein_coding
ENSG00000161249.21	ENST00000597212.5	DMKN	DMKN-264	protein_coding	nonsense_mediated_decay
ENSG00000161249.21	ENST00000472252.6	DMKN	DMKN-237	protein_coding	protein_coding
ENSG00000161249.21	ENST00000602781.5	DMKN	DMKN-268	protein_coding	protein_coding
ENSG00000161249.21	ENST00000492341.6	DMKN	DMKN-256	protein_coding	protein_coding
ENSG00000161249.21	ENST00000460051.5	DMKN	DMKN-217	protein_coding	nonsense_mediated_decay
ENSG00000161249.21	ENST00000498211.5	DMKN	DMKN-259	protein_coding	nonsense_mediated_decay
ENSG00000161249.21	ENST00000483855.5	DMKN	DMKN-247	protein_coding	nonsense_mediated_decay
ENSG00000161249.21	ENST00000493979.5	DMKN	DMKN-258	protein_coding	nonsense_mediated_decay
ENSG00000161249.21	ENST00000464709.6	DMKN	DMKN-224	protein_coding	nonsense_mediated_decay
ENSG00000161249.21	ENST00000463292.5	DMKN	DMKN-223	protein_coding	nonsense_mediated_decay
ENSG00000161249.21	ENST00000464894.5	DMKN	DMKN-225	protein_coding	nonsense_mediated_decay
ENSG00000161249.21	ENST00000493517.5	DMKN	DMKN-257	protein_coding	nonsense_mediated_decay
ENSG00000161249.21	ENST00000476246.5	DMKN	DMKN-242	protein_coding	nonsense_mediated_decay
ENSG00000161249.21	ENST00000498593.5	DMKN	DMKN-261	protein_coding	nonsense_mediated_decay
ENSG00000161249.21	ENST00000595571.5	DMKN	DMKN-263	protein_coding	nonsense_mediated_decay
ENSG00000161249.21	ENST00000470746.6	DMKN	DMKN-231	protein_coding	nonsense_mediated_decay
ENSG00000161249.21	ENST00000474928.5	DMKN	DMKN-239	protein_coding	protein_coding
ENSG00000161249.21	ENST00000488892.5	DMKN	DMKN-253	protein_coding	protein_coding
ENSG00000161249.21	ENST00000462538.5	DMKN	DMKN-221	protein_coding	nonsense_mediated_decay
ENSG00000161249.21	ENST00000480507.1	DMKN	DMKN-245	protein_coding	nonsense_mediated_decay
ENSG00000161249.21	ENST00000461300.5	DMKN	DMKN-219	protein_coding	protein_coding
ENSG00000161249.21	ENST00000447113.6	DMKN	DMKN-213	protein_coding	protein_coding
ENSG00000161249.21	ENST00000392206.6	DMKN	DMKN-202	protein_coding	protein_coding
ENSG00000161249.21	ENST00000458071.5	DMKN	DMKN-216	protein_coding	protein_coding
ENSG00000161249.21	ENST00000418261.5	DMKN	DMKN-206	protein_coding	protein_coding
ENSG00000161249.21	ENST00000424570.6	DMKN	DMKN-208	protein_coding	protein_coding
ENSG00000161249.21	ENST00000451297.6	DMKN	DMKN-215	protein_coding	protein_coding
ENSG00000189001.11	ENST00000452271.7	SBSN	SBSN-201	protein_coding	protein_coding
ENSG00000189001.11	ENST00000518157.1	SBSN	SBSN-202	protein_coding	protein_coding
ENSG00000105679.9	ENST00000586334.1	GAPDHS	GAPDHS-203	protein_coding	nonsense_mediated_decay
ENSG00000105679.9	ENST00000222286.9	GAPDHS	GAPDHS-201	protein_coding	protein_coding
ENSG00000236144.9	ENST00000660248.1	TMEM147-AS1	TMEM147-AS1-207	lncRNA	lncRNA
ENSG00000236144.9	ENST00000670097.1	TMEM147-AS1	TMEM147-AS1-210	lncRNA	lncRNA
ENSG00000236144.9	ENST00000660839.1	TMEM147-AS1	TMEM147-AS1-208	lncRNA	lncRNA
ENSG00000105677.12	ENST00000593027.6	TMEM147	TMEM147-205	protein_coding	nonsense_mediated_decay
ENSG00000105677.12	ENST00000222284.10	TMEM147	TMEM147-201	protein_coding	protein_coding
ENSG00000105677.12	ENST00000392204.6	TMEM147	TMEM147-202	protein_coding	protein_coding
ENSG00000105677.12	ENST00000392205.2	TMEM147	TMEM147-203	protein_coding	protein_coding
ENSG00000105675.9	ENST00000262623.4	ATP4A	ATP4A-201	protein_coding	protein_coding
ENSG00000105675.9	ENST00000592767.2	ATP4A	ATP4A-204	protein_coding	nonsense_mediated_decay
ENSG00000283907.2	ENST00000638356.1	ENSG00000283907	ENST00000638356	lncRNA	lncRNA
ENSG00000283758.2	ENST00000646476.1	PMIS2	PMIS2-202	protein_coding	protein_coding
ENSG00000283758.2	ENST00000640449.2	PMIS2	PMIS2-201	protein_coding	protein_coding
ENSG00000224910.2	ENST00000656011.1	LINC01766	LINC01766-203	lncRNA	lncRNA
ENSG00000224910.2	ENST00000657962.1	LINC01766	LINC01766-205	lncRNA	lncRNA
ENSG00000224910.2	ENST00000665580.1	LINC01766	LINC01766-209	lncRNA	lncRNA
ENSG00000267626.1	ENST00000589603.1	HAUS5-DT	HAUS5-DT-201	lncRNA	lncRNA
ENSG00000249115.9	ENST00000203166.10	HAUS5	HAUS5-201	protein_coding	protein_coding
ENSG00000249115.9	ENST00000587439.5	HAUS5	HAUS5-206	protein_coding	nonsense_mediated_decay
ENSG00000249115.9	ENST00000424522.5	HAUS5	HAUS5-202	protein_coding	nonsense_mediated_decay
ENSG00000249115.9	ENST00000592291.5	HAUS5	HAUS5-209	protein_coding	nonsense_mediated_decay
ENSG00000126254.12	ENST00000588161.5	RBM42	RBM42-203	protein_coding	protein_coding
ENSG00000126254.12	ENST00000262633.9	RBM42	RBM42-201	protein_coding	protein_coding
ENSG00000126254.12	ENST00000592202.5	RBM42	RBM42-206	protein_coding	protein_coding
ENSG00000126254.12	ENST00000586618.5	RBM42	RBM42-202	protein_coding	protein_coding
ENSG00000126254.12	ENST00000589559.5	RBM42	RBM42-204	protein_coding	protein_coding
ENSG00000126254.12	ENST00000589871.1	RBM42	RBM42-205	protein_coding	protein_coding
ENSG00000105672.15	ENST00000379023.8	ETV2	ETV2-201	protein_coding	protein_coding
ENSG00000105672.15	ENST00000379026.6	ETV2	ETV2-202	protein_coding	protein_coding
ENSG00000105672.15	ENST00000402764.6	ETV2	ETV2-203	protein_coding	protein_coding
ENSG00000105672.15	ENST00000479824.5	ETV2	ETV2-205	protein_coding	protein_coding
ENSG00000105672.15	ENST00000403402.1	ETV2	ETV2-204	protein_coding	protein_coding
ENSG00000126267.11	ENST00000649813.2	COX6B1	COX6B1-204	protein_coding	protein_coding
ENSG00000126267.11	ENST00000592141.6	COX6B1	COX6B1-203	protein_coding	protein_coding
ENSG00000126267.11	ENST00000392201.1	COX6B1	COX6B1-201	protein_coding	protein_coding
ENSG00000105668.8	ENST00000222275.3	UPK1A	UPK1A-201	protein_coding	protein_coding
ENSG00000105668.8	ENST00000379013.6	UPK1A	UPK1A-202	protein_coding	protein_coding
ENSG00000226510.2	ENST00000443196.2	UPK1A-AS1	UPK1A-AS1-201	lncRNA	lncRNA
ENSG00000011590.14	ENST00000392197.7	ZBTB32	ZBTB32-202	protein_coding	protein_coding
ENSG00000011590.14	ENST00000262630.7	ZBTB32	ZBTB32-201	protein_coding	protein_coding
ENSG00000011590.14	ENST00000481182.1	ZBTB32	ZBTB32-206	protein_coding	nonsense_mediated_decay
ENSG00000272333.8	ENST00000673918.2	KMT2B	KMT2B-206	protein_coding	protein_coding
ENSG00000272333.8	ENST00000687718.1	KMT2B	KMT2B-215	protein_coding	nonsense_mediated_decay
ENSG00000272333.8	ENST00000420124.4	KMT2B	KMT2B-201	protein_coding	protein_coding
ENSG00000272333.8	ENST00000692961.1	KMT2B	KMT2B-225	protein_coding	nonsense_mediated_decay
ENSG00000272333.8	ENST00000691855.1	KMT2B	KMT2B-223	protein_coding	nonsense_mediated_decay
ENSG00000272333.8	ENST00000674114.2	KMT2B	KMT2B-209	protein_coding	nonsense_mediated_decay
ENSG00000272333.8	ENST00000689864.1	KMT2B	KMT2B-218	protein_coding	nonsense_mediated_decay
ENSG00000272333.8	ENST00000690487.1	KMT2B	KMT2B-221	protein_coding	nonsense_mediated_decay
ENSG00000272333.8	ENST00000685609.1	KMT2B	KMT2B-213	protein_coding	nonsense_mediated_decay
ENSG00000272333.8	ENST00000691968.1	KMT2B	KMT2B-224	protein_coding	nonsense_mediated_decay
ENSG00000272333.8	ENST00000673946.1	KMT2B	KMT2B-207	protein_coding	nonsense_mediated_decay
ENSG00000272333.8	ENST00000684977.1	KMT2B	KMT2B-210	protein_coding	nonsense_mediated_decay
ENSG00000272333.8	ENST00000693175.1	KMT2B	KMT2B-227	protein_coding	nonsense_mediated_decay
ENSG00000126246.10	ENST00000246532.6	IGFLR1	IGFLR1-201	protein_coding	protein_coding
ENSG00000126246.10	ENST00000592889.1	IGFLR1	IGFLR1-211	protein_coding	protein_coding
ENSG00000126246.10	ENST00000588992.5	IGFLR1	IGFLR1-205	protein_coding	protein_coding
ENSG00000126246.10	ENST00000592537.5	IGFLR1	IGFLR1-209	protein_coding	protein_coding
ENSG00000126246.10	ENST00000588018.5	IGFLR1	IGFLR1-204	protein_coding	nonsense_mediated_decay
ENSG00000126246.10	ENST00000592693.1	IGFLR1	IGFLR1-210	protein_coding	nonsense_mediated_decay
ENSG00000267120.3	ENST00000589807.1	ENSG00000267120	ENST00000589807	protein_coding	nonsense_mediated_decay
ENSG00000161265.15	ENST00000591057.5	U2AF1L4	U2AF1L4-215	protein_coding	nonsense_mediated_decay
ENSG00000161265.15	ENST00000591084.5	U2AF1L4	U2AF1L4-216	protein_coding	nonsense_mediated_decay
ENSG00000161265.15	ENST00000378975.8	U2AF1L4	U2AF1L4-202	protein_coding	protein_coding
ENSG00000161265.15	ENST00000412391.6	U2AF1L4	U2AF1L4-203	protein_coding	protein_coding
ENSG00000161265.15	ENST00000594792.5	U2AF1L4	U2AF1L4-219	protein_coding	nonsense_mediated_decay
ENSG00000161265.15	ENST00000600296.5	U2AF1L4	U2AF1L4-220	protein_coding	nonsense_mediated_decay
ENSG00000161265.15	ENST00000587987.5	U2AF1L4	U2AF1L4-208	protein_coding	nonsense_mediated_decay
ENSG00000161265.15	ENST00000589429.5	U2AF1L4	U2AF1L4-212	protein_coding	nonsense_mediated_decay
ENSG00000161265.15	ENST00000292879.9	U2AF1L4	U2AF1L4-201	protein_coding	protein_coding
ENSG00000161265.15	ENST00000601236.1	U2AF1L4	U2AF1L4-221	protein_coding	nonsense_mediated_decay
ENSG00000205155.8	ENST00000591949.1	PSENEN	PSENEN-203	protein_coding	protein_coding
ENSG00000205155.8	ENST00000222266.2	PSENEN	PSENEN-201	protein_coding	protein_coding
ENSG00000205155.8	ENST00000587708.7	PSENEN	PSENEN-202	protein_coding	protein_coding
ENSG00000188223.9	ENST00000591613.2	ENSG00000188223	ENST00000591613	protein_coding	nonsense_mediated_decay
ENSG00000267439.1	ENST00000591091.1	ENSG00000267439	ENST00000591091	lncRNA	lncRNA
ENSG00000267796.8	ENST00000301159.14	LIN37	LIN37-201	protein_coding	protein_coding
ENSG00000267796.8	ENST00000595455.1	LIN37	LIN37-209	protein_coding	nonsense_mediated_decay
ENSG00000267328.1	ENST00000587767.1	ENSG00000267328	ENST00000587767	lncRNA	lncRNA
ENSG00000004776.13	ENST00000004982.6	HSPB6	HSPB6-201	protein_coding	protein_coding
ENSG00000004776.13	ENST00000587965.1	HSPB6	HSPB6-202	protein_coding	protein_coding
ENSG00000167595.16	ENST00000696040.1	PROSER3	PROSER3-218	protein_coding	protein_coding
ENSG00000167595.16	ENST00000696041.1	PROSER3	PROSER3-219	protein_coding	protein_coding
ENSG00000167595.16	ENST00000696042.1	PROSER3	PROSER3-220	protein_coding	protein_coding
ENSG00000167595.16	ENST00000396908.9	PROSER3	PROSER3-202	protein_coding	protein_coding
ENSG00000167595.16	ENST00000646935.2	PROSER3	PROSER3-217	protein_coding	protein_coding
ENSG00000167595.16	ENST00000536950.5	PROSER3	PROSER3-206	protein_coding	protein_coding
ENSG00000167595.16	ENST00000620918.4	PROSER3	PROSER3-216	protein_coding	nonsense_mediated_decay
ENSG00000167595.16	ENST00000537459.5	PROSER3	PROSER3-207	protein_coding	protein_coding
ENSG00000167595.16	ENST00000421853.6	PROSER3	PROSER3-203	protein_coding	protein_coding
ENSG00000167595.16	ENST00000539771.1	PROSER3	PROSER3-208	protein_coding	nonsense_mediated_decay
ENSG00000167595.16	ENST00000601095.1	PROSER3	PROSER3-215	protein_coding	nonsense_mediated_decay
